year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2020,11,PN00000481,A20000481,,,전통시장,전통시장,,2020-11-21,7,중앙청과,,경기,과일,,과일류,기타과일,기타과일,,5000.0,.,1,,.,,.,,,,.,,,,,,,,5전문점,전문점,1,0,,,0.0,0,5,50,400~499만원
2011,6,PN00000461,A20000461,,,농가직거래,농가직거래,,2011-06-20,2,산지직거래,,없음,매실,,과일류,매실,매실,,35000.0,,1,개,20,KG,.,,,,20,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,3,50,200~299만원
2012,1,PN00000897,A20000897,,,전통시장,전통시장,,2012-01-20,6,재래시장,,서울,귤,,과일류,감귤,밀감,,5000.0,,1,개,.,,20,입,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200만원 미만
2021,6,PN00000799,A20000799,,,슈퍼마켓,슈퍼마켓,,2021-06-17,5,케이마트,S,서울,사과부사국산,P,과일류,사과,후지,,9900.0,.,1,,20460,G,10,개,2,G,20,KG,9.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,500~599만원
2012,5,PN00001276,A20001276,,,슈퍼마켓,슈퍼마켓,,2012-05-14,2,소형슈퍼마켓,,인천,바나나,,과일류,바나나,일반바나나,,3000.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,2,50,200~299만원
2014,7,PN00000073,A20000073,,,대형마트,대형마트,,2014-07-07,2,이마트광명소하점,,경기,파파야_필리핀산_,,과일류,열대과일,기타열대과일,,3980.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,40,500~599만원
2020,4,PN00000746,A20000746,,,슈퍼마켓,슈퍼마켓,,2020-04-05,1,웰빙왕식자재마트,,서울,부사사과,,과일류,사과,후지,,8500.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,500~599만원
2016,5,PN00000260,A20000260,,,전문점,전문점,,2016-05-02,2,초록마을,,경기,아침에옥사과,,과일류,사과,기타사과,,6900.0,2,1,봉,.,,.,,,,.,,,,,,,,5전문점,전문점,1,0,,,0.0,0,5,40,400~499만원
2011,11,PN00000396,A20000396,,,대형마트,대형마트,,2011-11-04,6,이마트평촌점,,경기,홍시팩,,과일류,떫은감,홍시,,3980.0,,1,팩,.,,7,입,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,200만원 미만
2022,1,PN20210532,A40210532,,,온라인몰,온라인몰,,2022-01-31,2,배달의민족B마트영등포신길,,없음,안동세척사과,P,과일류,사과,기타사과,,1890.0,.,1,,.,,1,입,2,G,,,.,2,,,,,,,,,,,21.0,.,1,30,200~299만원
2020,12,PN00000779,A20000779,,,전통시장,전통시장,,2020-12-22,3,진영청과,,서울,귤,,과일류,감귤,밀감,,3000.0,.,1,,975,G,15,개,,,1,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,6,50,700만원 이상
2022,11,PN20210193,A40210193,,,온라인몰,온라인몰,,2022-11-21,2,이마트몰이마트성남점,S,없음,에콰도르치키타바나나_에콰도르산,P,과일류,바나나,일반바나나,,3980.0,.,1,봉,1,KG,8,개,.,,,,.,,,,,,,,,,,,21.0,.,3,30,400~499만원
2022,7,PN00000965,A20000965,,,슈퍼마켓,슈퍼마켓,,2022-07-23,7,우리농산물,,서울,거봉포도_국산_,P,과일류,포도,거봉,,38000.0,.,1,박스,3,KG,.,,.,,,,.,,2.0,,,,,,,,,,0.0,.,3,70,700만원 이상
2019,8,PN00000187,A20000187,,,슈퍼마켓,기업형슈퍼마켓,,2019-08-27,3,롯데슈퍼G중동점,,경기,햇사레복숭아,,과일류,복숭아,일반복숭아,,9900.0,2,1,,.,,8,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,600~699만원
2016,4,PN20150392,A40150392,,,대형마트,대형마트,,2016-04-26,3,이마트부천점,,경기,크랜베리,,과일류,베리,기타베리,,4880.0,.,1,봉,500,G,.,,,,1,KG,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,1,60,200~299만원
2017,7,PN00000455,A20000455,,,슈퍼마켓,슈퍼마켓,,2017-07-09,1,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,3900.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,700만원 이상
2023,9,PN20210814,,모바일주문,,온라인몰,온라인몰,,2023-09-23,7,마켓컬리,,없음,제스프리_뉴질랜드그린키위,PR2023_0127771,과일류,참다래,그린키위,,12600.0,,1.0,개,,,8.0,입,600.0,G,,,,,유,,,,,,,,,,21.0,0,4,30,700만원 이상
2015,11,PN00000694,A20000694,,,슈퍼마켓,슈퍼마켓,,2015-11-08,1,소형슈퍼마켓,,서울,사과_국내산_,,과일류,사과,기타사과,,6800.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,30,500~599만원
2014,10,PN00000630,A20000630,,,대형마트,대형마트,,2014-10-16,5,대형마트일반,,서울,단감,,과일류,단감,단감,,13000.0,.,10,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,300~399만원
2015,2,PN00000343,A20000343,,,슈퍼마켓,슈퍼마켓,,2015-02-07,7,소형슈퍼마켓,,경기,안동꿀사과,,과일류,사과,기타사과,,19800.0,.,2,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,40,300~399만원
2021,9,PN00000292,A20000292,,,슈퍼마켓,기업형슈퍼마켓,,2021-09-12,1,농협수원유통센터,S,경기,국산_무화과_특,P,과일류,기타과일,무화과,,19800.0,.,2,박스,2,KG,.,,1,K,2,KG,9,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0.0,,,0.0,0,4,40,500~599만원
2010,8,PN00000036,A20000036,,,슈퍼마켓,슈퍼마켓,,2010-08-24,3,소형슈퍼마켓,,경기,캠벨포도,,과일류,포도,캠벨얼리,,7000.0,,1,봉,1,KG,.,,,,1,KG,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2023,1,PN20211038,,직접방문,,외식업체,외식업체,,2023-01-19,5,모찌이야기일산벨라시티점,,경기,홍시,PR1020_1147121,과일류,떫은감,홍시,,3900.0,,1.0,,,,,,,,,,3900,,유,,,,,,,,,,21.0,0,4,40,600~699만원
2017,9,PN00000958,A20000958,,,슈퍼마켓,기업형슈퍼마켓,,2017-09-26,3,기업형슈퍼마켓일반,,서울,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,3,50,500~599만원
2017,7,PN00000002,A20000002,,,슈퍼마켓,슈퍼마켓,,2017-07-26,4,뉴웰빙할인마트,,경기,자두,,과일류,자두,자두,,10000.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,50,500~599만원
2016,3,PN00000735,A20000735,,,슈퍼마켓,슈퍼마켓,,2016-03-03,5,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,10000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,200~299만원
2013,3,PN00000136,A20000136,,,슈퍼마켓,기업형슈퍼마켓,,2013-03-02,7,기업형슈퍼마켓일반,,경기,델몬트바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,3,30,400~499만원
2017,2,PN20150408,A40150408,,,무점포,무점포,,2017-02-08,4,노점,,없음,귤_국내산_,,과일류,감귤,밀감,,14000.0,.,1,박스,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,15.0,0,1,50,300~399만원
2010,5,PN00001199,A20001199,,,대형마트,대형마트,,2010-05-23,1,홈플러스간석점,,인천,골드키위,,과일류,참다래,골드키위,,4980.0,,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,5,40,200만원 미만
2019,4,PN00001134,A20001134,,,대형마트,대형마트,,2019-04-30,3,롯데VIC마켓도봉점,,서울,스위트마운틴바나나,,과일류,바나나,일반바나나,,2990.0,.,1,,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,5,40,300~399만원
2018,10,PN00000810,A20000810,,,전통시장,전통시장,,2018-10-16,3,세이브마트구로점,,서울,감귤,,과일류,감귤,밀감,,2980.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2021,12,PN00000085,A20000085,,,농가직거래,농가직거래,,2021-12-04,7,청송미소사과,S,없음,청송사과_흠사과_,P,과일류,사과,기타사과,,210000.0,.,1,BOX,10,KG,,,1,K,10,KG,2,,,,,,8기타,농가직거래,.,0.0,,,0.0,0,4,50,500~599만원
2011,6,PN00000500,A20000500,,,슈퍼마켓,슈퍼마켓,,2011-06-02,5,대형슈퍼마켓,,경기,바나나송이전단행사_,,과일류,바나나,일반바나나,,2800.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,200만원 미만
2020,6,PN00000853,A20000853,,,슈퍼마켓,기업형슈퍼마켓,,2020-06-15,2,롯데슈퍼CS유통(주)G유진점,,서울,골드망고_대_필리핀산_,,과일류,열대과일,망고,,11970.0,.,3,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,4,40,600~699만원
2010,1,PN00000029,A20000029,,,전통시장,전통시장,,2010-01-10,1,재래시장,,경기,배,,과일류,배,기타배,,10000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,3,40,200만원 미만
2013,11,PN00000615,A20000615,,,슈퍼마켓,기업형슈퍼마켓,,2013-11-07,5,태안농협하나로마트능동점,,경기,과일국내산_,,과일류,기타과일,기타과일,,8800.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,30,300~399만원
2013,12,PN00001324,A20001324,,,온라인몰,인터넷구매,,2013-12-09,2,인터넷구매,,없음,귤,,과일류,감귤,밀감,,15900.0,,1,박스,15,KG,.,,,,15,KG,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,3,40,300~399만원
2010,1,PN00001172,A20001172,,,슈퍼마켓,슈퍼마켓,,2010-01-05,3,소형슈퍼마켓,,인천,사과,,과일류,사과,기타사과,,10000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,6,30,200만원 미만
2015,6,PN20150805,A40150805,,,슈퍼마켓,슈퍼마켓,,2015-06-05,6,소형슈퍼마켓,,서울,부사,,과일류,사과,후지,,3450.0,.,1,봉,.,,4,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,60,300~399만원
2014,9,PN00000820,A20000820,,,슈퍼마켓,슈퍼마켓,,2014-09-27,7,소형슈퍼마켓,,서울,머루포도,,과일류,포도,머루포도_MBA_,,9900.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,40,300~399만원
2016,9,PN00000300,A20000300,,,온라인몰,인터넷구매,,2016-09-28,4,기타,,경기,귤,,과일류,감귤,밀감,,8600.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,8기타,기타,.,0,,,0.0,0,4,60,300~399만원
2016,8,PN00000986,A20000986,,,슈퍼마켓,기업형슈퍼마켓,,2016-08-03,4,홈플러스익스프레스서울뚝섬2점,,서울,스위티오바나나필리,,과일류,바나나,일반바나나,,5490.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,700만원 이상
2016,4,PN00000095,A20000095,,,슈퍼마켓,슈퍼마켓,,2016-04-08,6,소형슈퍼마켓,,경기,오렌지,,과일류,오렌지,오렌지,,4980.0,.,1,봉,.,,6,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,700만원 이상
2015,8,PN20150737,A40150737,,,전통시장,전통시장,,2015-08-01,7,재래시장,,서울,자두,,과일류,자두,자두,,16000.0,.,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,1,3,60,200~299만원
2022,7,PN20210710,A40210710,,,대형마트,대형마트,,2022-07-18,2,이마트트레이더스이마트레이더스월계점,,서울,자두,P,과일류,자두,자두,,11980.0,.,1,박스,.,,.,,2,K,,,1,,1.0,,,,,,,,,,21.0,.,4,50,500~599만원
2022,12,PN20210427,A40210427,,,슈퍼마켓,슈퍼마켓,,2022-12-07,4,다농마트,,경기,해피사과_국내산,P,과일류,사과,기타사과,,9960.0,.,2,봉,3730,G,10,입,.,,,,4,1,,,,,,,,,,,21.0,.,3,50,400~499만원
2012,12,PN00000464,A20000464,,,대형마트,대형마트,,2012-12-01,7,이마트죽전점,,경기,G치키타슈퍼프리미엄바나나,,과일류,바나나,일반바나나,,5290.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,40,200만원 미만
2022,9,PN20210629,A40210629,,,슈퍼마켓,슈퍼마켓,,2022-09-16,6,우영마트중계점(주)삼우도매물류,S,서울,청과_사과,P,과일류,사과,기타사과,,5000.0,.,1,,2300,G,5,개,4,G,,,5,,,,,,,,,,,,21.0,.,1,50,500~599만원
2022,1,PN20210166,A40210166,,,슈퍼마켓,슈퍼마켓,,2022-01-06,5,홈플러스익스프레스수내점,,경기,사과_특대_부사_국산,P,과일류,사과,후지,,9990.0,2,10,개,3200,G,.,,3,G,,,1,,,,,,,,,,,,21.0,.,4,30,700만원 이상
2013,11,PN00000538,A20000538,,,전통시장,전통시장,,2013-11-29,6,재래시장,,경기,대봉,,과일류,떫은감,대봉,,50000.0,,2,박스,.,,80,입,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,60,300~399만원
2019,5,PN00000485,A20000485,,,슈퍼마켓,슈퍼마켓,,2019-05-09,5,홈누리마트호매실점,,경기,씨없는청포도_칠레산_,,과일류,포도,청포도,,4990.0,.,1,팩,714,G,.,,,,1,KG,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2020,12,PN20150726,A40150726,,,전통시장,전통시장,,2020-12-28,2,경동시장,,서울,미국산석류,,과일류,열대과일,석류,,10000.0,.,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,1,0,,,15.0,0,3,60,200~299만원
2022,12,PN00000191,A20000191,P,,온라인몰,온라인몰,,2022-12-27,3,조생감귤,,없음,조생품종_국산,P,과일류,감귤,밀감,,8900.0,.,1,,5,KG,1,,.,,,,.,,,,,,,,,,,,0.0,.,4,60,700만원 이상
2012,7,PN00001397,A20001397,,,대형마트,대형마트,,2012-07-29,1,이마트천호점,,서울,부드러운복숭아,,과일류,복숭아,일반복숭아,,15000.0,,1,박스,3,KG,6,입,,,3,KG,,,,,,,1대형마트,대형마트,,0,,,0.0,0,1,30,400~499만원
2012,12,PN00000310,A20000310,,,전통시장,전통시장,,2012-12-09,1,재래시장,,경기,석류,,과일류,열대과일,석류,,5000.0,,2,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200~299만원
2014,9,PN00000938,A20000938,,,전통시장,전통시장,,2014-09-02,3,재래시장,,서울,배,,과일류,배,기타배,,2000.0,,2,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,60,700만원 이상
2010,3,PN00000151,A20000151,,,슈퍼마켓,슈퍼마켓,,2010-03-18,5,대형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,1980.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,30,200만원 미만
2014,11,PN00001423,A20001423,,,전문점,전문점,,2014-11-06,5,한살림,,서울,귤,,과일류,감귤,밀감,,6200.0,.,1,박스,2,KG,.,,,,2,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,3,50,600~699만원
2015,4,PN00000313,A20000313,,,슈퍼마켓,슈퍼마켓,,2015-04-26,1,소형슈퍼마켓,,경기,레몬,,과일류,레몬,레몬,,2000.0,.,1,봉,.,,3,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,500~599만원
2023,7,PN20210091,,직접방문,,대형마트,,,2023-07-21,6,이마트산본점,,경기,바나밸리바나나_에콰도르산,PR2023_0051350,과일류,바나나,일반바나나,,6960.0,,2.0,,2.5,KG,,,,,,,3480.0,,유,,,,,,,,,,21.0,0,6,30,700만원 이상
2014,10,PN00001147,A20001147,,,슈퍼마켓,슈퍼마켓,,2014-10-12,1,소형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,4500.0,.,1,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,50,200만원 미만
2022,3,PN00000950,A20000950,,,슈퍼마켓,슈퍼마켓,,2022-03-23,4,농협하나로마트신촌점,,서울,알뜰배_국산,P,과일류,배,기타배,,8720.0,2,1,,.,,6,,3,K,,,1,,,,,,,,,,,,0.0,.,3,60,500~599만원
2019,5,PN00001211,A20001211,,,무점포,무점포,,2019-05-04,7,없음,,없음,애플망고_대_,,과일류,열대과일,망고,,5000.0,.,2,개,.,,.,,,,.,,,,,,,,8기타,기타,.,0,,,0.0,0,2,50,300~399만원
2015,6,PN20150442,A40150442,,,슈퍼마켓,기업형슈퍼마켓,,2015-06-28,1,기업형슈퍼마켓일반,,경기,돌바나나,,과일류,바나나,일반바나나,,5980.0,.,1,송이,.,,6,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,2,60,200~299만원
2014,9,PN00001079,A20001079,,,대형마트,대형마트,,2014-09-06,7,이마트상주점,,경북,거봉,,과일류,포도,거봉,,19800.0,,2,박스,2,KG,.,,,,2,KG,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,4,30,400~499만원
2015,1,PN00001117,A20001117,,,무점포,무점포,,2015-01-14,4,노점,,없음,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,송이,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,1,3,50,400~499만원
2011,10,PN00001298,A20001298,,,대형마트,대형마트,,2011-10-01,7,롯데마트삼산점,,인천,머루포도,,과일류,포도,머루포도_MBA_,,14500.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,2,40,200~299만원
2023,10,PN20210582,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-10-07,7,플러스마트,,서울,바나나,PR1020_0432119,과일류,바나나,일반바나나,,2500.0,,1.0,,,,,,,,,,2500.0,,유,,,,,,,,,,21.0,0,1,30,300~399만원
2023,3,PN00001283,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-03-11,7,와식자재마트(민락점),,경기,오렌지_미국,PR1020_0736967,과일류,오렌지,오렌지,,9800.0,,1.0,망,291.0,G,7,개,,,,,9800,,유,,,,,,,,,,0.0,0,4,50,400~499만원
2010,3,PN00000110,A20000110,,,백화점,백화점,,2010-03-27,7,GS스퀘어구리점,,경기,부사특_,,과일류,사과,후지,,2700.0,,1,봉,.,,4,입,,,.,,,,,,,,7백화점,백화점,,0,,,0.0,0,4,40,200~299만원
2010,8,PN00001148,A20001148,,,대형마트,대형마트,,2010-08-23,2,홈플러스테스코면목점,,서울,골드키위,,과일류,참다래,골드키위,,3280.0,,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,30,200만원 미만
2022,3,PN00000500,A20000500,,,대형마트,대형마트,,2022-03-29,3,이마트트레이더스,,경기,스위티오바나나,P,과일류,바나나,일반바나나,,4480.0,5,1,,.,,.,,.,,,,4,,,,,,,,,,,,0.0,1,2,50,400~499만원
2022,12,PN20210755,A40210755,,,대형마트,대형마트,,2022-12-24,7,이마트용산점,,서울,국내산샤인머스캣,P,과일류,포도,청포도,,8900.0,.,1,BOX,.,,2,송이,1,K,,,8,1,,,,,,,,,,,21.0,.,3,40,400~499만원
2023,5,PN20210131,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-05-17,4,하이웨이마트화도점,,경기,블랙이니아포도_미국산,PR2023_0066583,과일류,포도,기타포도,,4294.0,,1.0,,280.0,G,,,,,,,4294,,유,,,,,,,,,,21.0,0,3,40,700만원 이상
2011,9,PN00001047,A20001047,,,슈퍼마켓,기업형슈퍼마켓,,2011-09-06,3,농협하나로클럽목동점,,서울,P배뜨라네_,,과일류,배,기타배,,17000.0,,2,팩,.,,3,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,2,50,300~399만원
2012,8,PN00000822,A20000822,,,전문점,전문점,,2012-08-29,4,전문점,,서울,바나나,,과일류,바나나,일반바나나,,4000.0,,1,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,,0,,,0.0,0,4,50,200~299만원
2016,3,PN00001160,A20001160,,,무점포,무점포,,2016-03-12,7,아파트내임시장,,서울,바나나,,과일류,바나나,일반바나나,,3000.0,.,1,송이,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,30,400~499만원
2021,12,PN00000030,A20000030,,,슈퍼마켓,슈퍼마켓,,2021-12-11,7,오렌지마트일산점,S,경기,수입산_바나나,P,과일류,바나나,일반바나나,,2980.0,.,1,,1408,G,8,개,1,G,1.40,KG,2,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,50,400~499만원
2017,11,PN00001117,A20001117,,,슈퍼마켓,슈퍼마켓,,2017-11-28,3,야채왕우리농산물직판창신점,,서울,레몬,,과일류,레몬,레몬,,2000.0,.,1,봉,.,,3,입,,,.,,,,,,,,8기타,농가직거래,5,0,,,0.0,0,3,50,300~399만원
2014,12,PN00001255,A20001255,,,대형마트,대형마트,,2014-12-15,2,롯데마트부평역점,,인천,달콤한사과,,과일류,사과,기타사과,,6980.0,.,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,50,400~499만원
2015,8,PN20150774,A40150774,,,슈퍼마켓,기업형슈퍼마켓,,2015-08-11,3,이마트에브리데이판교동점,,경기,돌스위티오바나나,,과일류,바나나,일반바나나,,3980.0,.,1,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,8,0,,,15.0,0,3,60,200~299만원
2017,5,PN20150419,A40150419,,,대형마트,대형마트,,2017-05-23,3,홈플러스금천점,,서울,네이블오렌지_미국산_,,과일류,오렌지,오렌지,,4470.0,.,3,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,1,60,200~299만원
2010,3,PN00001084,A20001084,,,전통시장,전통시장,,2010-03-05,6,재래시장,,서울,배,,과일류,배,기타배,,5000.0,,3,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,3,40,200만원 미만
2014,11,PN00000800,A20000800,,,슈퍼마켓,슈퍼마켓,,2014-11-24,2,소형슈퍼마켓,,서울,청과,,과일류,기타과일,기타과일,,2000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,50,300~399만원
2017,6,PN00000604,A20000604,,,슈퍼마켓,슈퍼마켓,,2017-06-07,4,진로식자재마트,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2010,4,PN00001352,A20001352,,,슈퍼마켓,슈퍼마켓,,2010-04-25,1,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,1450.0,,1,팩,.,,3,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,1,30,200~299만원
2022,11,PN20150446,A40150446,,,슈퍼마켓,슈퍼마켓,,2022-11-25,6,이원마트,S,경기,단감,P,과일류,단감,단감,,9800.0,.,8,개,.,,.,,.,,,,1,,,,,,,,,,,,15.0,.,2,70,200만원 미만
2014,7,PN00000241,A20000241,,,슈퍼마켓,슈퍼마켓,,2014-07-24,5,소형슈퍼마켓,,경기,청포도,,과일류,포도,청포도,,4900.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,300~399만원
2017,9,PN00000313,A20000313,,,무점포,무점포,,2017-09-08,6,아파트내임시장,,경기,송산포도_국내산_,,과일류,포도,기타포도,,23000.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,50,700만원 이상
2018,4,PN00001346,A20001346,,,농가직거래,농가직거래,,2018-04-11,4,없음,,없음,사과,,과일류,사과,기타사과,,5000.0,.,5,개,.,,.,,,,.,,,,,.,,,8기타,농가직거래,.,0,,,0.0,0,1,40,400~499만원
2013,2,PN00001149,A20001149,,,대형마트,대형마트,,2013-02-04,2,홈플러스테스코면목점,,서울,밀감,,과일류,감귤,밀감,,11000.0,,1,박스,4,KG,.,,,,4,KG,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,40,700만원 이상
2017,11,PN00001230,A20001230,,,대형마트,대형마트,,2017-11-15,4,홈플러스인천논현점,,인천,제주밀감,,과일류,감귤,밀감,,8990.0,1,1,박스,4,KG,.,,,,4,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,50,600~699만원
2010,10,PN00000421,A20000421,,,전문점,전문점,,2010-10-23,7,전문점,,경기,켐벨,,과일류,포도,캠벨얼리,,13000.0,.,1,박스,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,6,30,200~299만원
