year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2012,2,PN00000344,A20000344,,,온라인몰,인터넷구매,,2012-02-19,1,인터넷구매,,없음,사과,,과일류,사과,기타사과,,22500.0,,1,개,10,KG,.,,,,10,KG,,,,,,,6무점포,인터넷구매,,0,,,0.0,0,5,30,400~499만원
2012,4,PN00000178,A20000178,,,전통시장,전통시장,,2012-04-15,1,재래시장,,경기,청포도칠레산_,,과일류,포도,청포도,,5000.0,,1,개,1,KG,.,,,,1,KG,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,50,200~299만원
2014,2,PN00001161,A20001161,,,대형마트,대형마트,,2014-02-02,1,이마트월계점,,서울,장수사과,,과일류,사과,기타사과,,5980.0,,1,봉,.,,6,입,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,700만원 이상
2018,10,PN00000462,A20000462,,,대형마트,대형마트,,2018-10-19,6,이마트죽전점,,경기,홍시기획,,과일류,떫은감,홍시,,5980.0,.,1,,.,,2,팩,,,.,,,0,,.,,,1대형마트,대형마트,1,0,,,0.0,0,3,50,700만원 이상
2018,9,PN20150805,A40150805,,,무점포,무점포,,2018-09-09,1,없음,,없음,배,,과일류,배,기타배,,10000.0,.,4,개,.,,.,,,,.,,,,,.,,,6무점포,무점포,.,0,,,15.0,0,2,60,200만원 미만
2018,10,PN00001053,A20001053,,,슈퍼마켓,기업형슈퍼마켓,,2018-10-21,1,이마트메트로신월점,,서울,제스프리썬골드키위대용량,,과일류,참다래,골드키위,,8330.0,.,1,,.,,10,개,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,5,40,300~399만원
2018,7,PN00000705,A20000705,,,슈퍼마켓,슈퍼마켓,,2018-07-06,6,동북쇼핑식자재마트,,서울,스위트마운틴바나나,,과일류,바나나,일반바나나,,3800.0,.,2,봉,.,,.,,,,.,,,/,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,200만원 미만
2017,12,PN00001015,A20001015,,,슈퍼마켓,슈퍼마켓,,2017-12-19,3,(주)코니웰한진마트,,서울,바나나_수입산_,,과일류,바나나,일반바나나,,2660.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,700만원 이상
2010,5,PN00001312,A20001312,,,백화점,백화점,,2010-05-15,7,롯데백화점미아점,,서울,오렌지,,과일류,오렌지,오렌지,,8500.0,,1,봉,.,,.,,,,.,,,,,,,,7백화점,백화점,.,0,,,0.0,0,5,40,400~499만원
2014,4,PN00000181,A20000181,,,전통시장,전통시장,,2014-04-04,6,재래시장(슈퍼),,경기,바나나,,과일류,바나나,일반바나나,,2950.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,5,30,500~599만원
2010,12,PN00000701,A20000701,,,슈퍼마켓,슈퍼마켓,,2010-12-08,4,대형슈퍼마켓,,서울,단감,,과일류,단감,단감,,5000.0,.,1,봉,.,,3,줄,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,400~499만원
2022,8,PN20211053,A40211053,,,온라인몰,온라인몰,,2022-08-04,5,GS프레시몰,,없음,사과국내산,P,과일류,사과,기타사과,,6980.0,.,1,,.,,.,,.,,,,.,,,,,,,,,,,,21.0,.,4,50,700만원 이상
2019,5,PN20150400,A40150400,,,슈퍼마켓,슈퍼마켓,,2019-05-20,2,세계로마트,,경기,바나나_수입산_,,과일류,바나나,일반바나나,,3000.0,.,1,,.,,7,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,1,30,200~299만원
2020,12,PN00000250,A20000250,,,슈퍼마켓,슈퍼마켓,,2020-12-14,2,정자정동주식회사,,경기,감숙왕바나나_필리핀산_,,과일류,바나나,일반바나나,,1900.0,.,1,,1352,G,.,,,,1,KG,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,700만원 이상
2019,5,PN00000176,A20000176,,,전통시장,전통시장,,2019-05-16,5,대풍청과,,없음,사과,,과일류,사과,기타사과,,5000.0,.,5,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,50,300~399만원
2013,3,PN00000618,A20000618,,,대형마트,대형마트,,2013-03-24,1,이마트동탄점,,경기,레드글로브칠레산_,,과일류,포도,적포도,,6980.0,,1,팩,900,G,.,,,,1,KG,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,30,200~299만원
2021,1,PN00000356,A20000356,,,슈퍼마켓,슈퍼마켓,,2021-01-24,1,사동진로마트,S,경기,바나나_수입산_,P,과일류,바나나,일반바나나,,5980.0,.,1,,2,KG,1,,2,K,2,KG,5.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,1,40,400~499만원
2022,8,PN20210961,A40210961,,,대형마트,대형마트,,2022-08-06,7,(주)코스트코코리아일산점,,경기,골드키위_뉴질랜드산,P,과일류,참다래,골드키위,,17790.0,.,1,팩,2191,G,12,개입,.,,,,1,,,,,,,,,,,,21.0,.,2,40,300~399만원
2023,2,PN20210874,,모바일주문,,온라인몰,온라인몰,,2023-02-19,1,과일데일리프룻부천점,,없음,과일카페_명품과일_혜자과일도시락,PR2023_0017654,과일류,기타과일,혼합과일,,7000.0,,1.0,,,,,,,,,,,일반방울토마토_바나나_꿀부사사과,유,,,,,,,,,,21.0,0,1,30,300~399만원
2011,7,PN00000514,A20000514,,,슈퍼마켓,슈퍼마켓,,2011-07-12,3,대형슈퍼마켓,,경기,자두,,과일류,자두,자두,,1500.0,,1,개,.,,6,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,200~299만원
2017,1,PN00000726,A20000726,,,전통시장,전통시장,,2017-01-16,2,전통시장,,서울,귤_소_,,과일류,감귤,밀감,,3000.0,.,1,개,.,,25,입,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,40,300~399만원
2020,3,PN00000302,A20000302,,,전문점,전문점,,2020-03-02,2,벌가네과일야채가게,,경기,단감,,과일류,단감,단감,,3500.0,.,1,봉지,.,,.,,,,.,,,0,,,,,5전문점,전문점,.,0,,,0.0,0,4,40,500~599만원
2015,2,PN00000609,A20000609,,,전통시장,전통시장,,2015-02-28,7,재래시장(슈퍼),,경기,바나나1_2_수입산_,,과일류,바나나,일반바나나,,4450.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,200~299만원
2012,2,PN00000760,A20000760,,,슈퍼마켓,슈퍼마켓,,2012-02-11,7,소형슈퍼마켓,,서울,수입바나나,,과일류,바나나,일반바나나,,2400.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,30,400~499만원
2020,6,PN20150525,A40150525,,,슈퍼마켓,슈퍼마켓,,2020-06-11,5,주식회사하동마트,,경기,골드키위,,과일류,참다래,골드키위,,9900.0,.,1,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,4,50,600~699만원
2014,12,PN00000993,A20000993,,,슈퍼마켓,슈퍼마켓,,2014-12-22,2,소형슈퍼마켓,,서울,부사,,과일류,사과,후지,,10000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,300~399만원
2023,4,PN20210870,,모바일주문,,온라인몰,온라인몰,,2023-04-06,5,홈플러스몰,,없음,고당도한라스위트키위,PR2023_0047079,과일류,참다래,기타키위,,9990.0,,1.0,,1690.0,G,2,,840,G,,,,패널수기중량맞음,무,,,,,,,,,,21.0,0,1,40,600~699만원
2015,9,PN00001249,A20001249,,,대형마트,대형마트,,2015-09-29,3,홈플러스부천상동점,,경기,머루포도,,과일류,포도,머루포도_MBA_,,8800.0,.,1,박스,3,KG,.,,,,3,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,30,400~499만원
2022,5,PN00000402,A20000402,,,편의점,편의점,,2022-05-23,2,CU과천래미안점,,경기,반값바나나_수입,P,과일류,바나나,일반바나나,,1900.0,.,1,,.,,5,입,.,,,,.,,,,,,,,,,,,0.0,.,4,40,400~499만원
2020,11,PN20150521,A40150521,,,슈퍼마켓,슈퍼마켓,,2020-11-21,7,우리홈마트만수동,,인천,귤,,과일류,감귤,밀감,,10000.0,.,1,박스,5,KG,.,,,,5,KG,,0,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,60,200만원 미만
2022,1,PN00000412,A20000412,,,대형마트,대형마트,,2022-01-30,1,이마트안양점,,경기,망고_태국산,P,과일류,열대과일,망고,,14940.0,.,3,,.,,.,,9,G,,,4,,,,,,,,,,,,0.0,.,2,60,200~299만원
2011,4,PN00000647,A20000647,,,슈퍼마켓,슈퍼마켓,,2011-04-20,4,소형슈퍼마켓,,서울,수입바나나,,과일류,바나나,일반바나나,,2870.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,300~399만원
2017,7,PN00000470,A20000470,,,슈퍼마켓,기업형슈퍼마켓,,2017-07-24,2,GS수퍼마켓의왕점,,경기,천도복숭아,,과일류,복숭아,천도,,8980.0,.,10,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2015,11,PN20150495,A40150495,,,전통시장,전통시장,,2015-11-25,4,재래시장,,인천,귤,,과일류,감귤,밀감,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,3,60,300~399만원
2020,7,PN00000459,A20000459,,,대형마트,대형마트,,2020-07-30,5,이마트죽전점,,경기,네이블오렌지_호주산_,,과일류,오렌지,오렌지,,5980.0,.,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,50,500~599만원
2010,9,PN00000884,A20000884,,,전통시장,전통시장,,2010-09-12,1,재래시장,,없음,포도,,과일류,포도,기타포도,,15000.0,,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,50,300~399만원
2017,5,PN20150001,A40150001,,,전통시장,전통시장,,2017-05-05,6,전통시장,,경기,오렌지,,과일류,오렌지,오렌지,,10000.0,.,14,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,4,30,400~499만원
2022,3,PN20210300,A40210300,,,대형마트,대형마트,,2022-03-27,1,킴스클럽,,경기,망고_태국,P,과일류,열대과일,망고,,6780.0,.,1,,804,G,2,,.,,,,.,,,,,,,,,,,,21.0,.,3,60,200~299만원
2017,7,PN00000924,A20000924,,,슈퍼마켓,슈퍼마켓,,2017-07-03,2,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,3800.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,700만원 이상
2023,12,PN20210174,,직접방문,,대형마트,대형마트,,2023-12-09,7,(주)코스트코코리아송도점,,인천,단감_국산,PR1020_0214121,과일류,단감,단감,국내산,17090.0,,1.0,박스,8889.0,G,15.0,입,,,,,17090.0,,유,,,,,,,,,,21.0,0,3,40,600~699만원
2015,1,PN00000656,A20000656,,,무점포,무점포,,2015-01-28,4,아파트내임시장,,서울,바나나1_2,,과일류,바나나,일반바나나,,3000.0,.,1,송이,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,40,700만원 이상
2010,12,PN00000328,A20000328,,,대형마트,대형마트,,2010-12-31,6,롯데마트오산점,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,40,200~299만원
2010,4,PN00001128,A20001128,,,슈퍼마켓,슈퍼마켓,,2010-04-14,4,소형슈퍼마켓,,서울,과일국내산_,,과일류,기타과일,기타과일,,3500.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,6,30,400~499만원
2016,7,PN00000086,A20000086,,,대형마트,대형마트,,2016-07-07,5,이마트광명소하점,,경기,치키타프리미엄바나나,,과일류,바나나,일반바나나,,2490.0,.,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,4,50,700만원 이상
2023,10,PN00000701,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-10-23,2,(주)월드마트길음,,서울,안동사과_왕특_부사_국내산,PR2023_0139036,과일류,사과,기타사과,국내산,9900.0,,1.0,팩,1700.0,G,5.0,개,,,,,9900.0,,유,,,,,,,,,,0.0,0,3,60,700만원 이상
2018,7,PN00000638,A20000638,,,전문점,전문점,,2018-07-25,4,올가용산아이파크몰점,,서울,기획산골농장자두,,과일류,자두,자두,,9900.0,.,1,,2,KG,.,,,,2,KG,,,,.,,,5전문점,전문점,1,0,,,0.0,0,3,50,700만원 이상
2021,12,PN00001110,A20001110,,,슈퍼마켓,슈퍼마켓,,2021-12-21,3,현대그린마트,S,서울,배,P,과일류,배,기타배,,9800.0,.,2,,,,4,개,,,,,4,,,,,,3슈퍼마켓,슈퍼마켓,2,0.0,,,0.0,0,4,40,500~599만원
2022,1,PN20210174,A40210174,,,대형마트,대형마트,,2022-01-13,5,이마트트레이더스구성점,,경기,국산_단감,P,과일류,단감,단감,,13980.0,2,1,박스,.,,15,입,3,K,,,1,,,,,,,,,,,,21.0,.,3,40,500~599만원
2022,1,PN00000176,A20000176,,,대형마트,대형마트,,2022-01-19,4,홈플러스,,경기,반송이바나,P,과일류,바나나,일반바나나,,2990.0,.,1,,.,,.,,.,,,,2,,,,,,,,,,,,0.0,.,4,50,700만원 이상
2017,8,PN00000161,A20000161,,,전통시장,전통시장,,2017-08-14,2,전통시장,,경기,사과,,과일류,사과,기타사과,,2000.0,.,8,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,300~399만원
2012,12,PN00001411,A20001411,,,전문점,전문점,,2012-12-17,2,한살림야탑매장,,경기,사과,,과일류,사과,기타사과,,7700.0,,1,봉,2,KG,.,,,,2,KG,,,,,,,5전문점,전문점,,0,,,0.0,0,1,50,200~299만원
2016,11,PN00000455,A20000455,,,슈퍼마켓,슈퍼마켓,,2016-11-09,4,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,4500.0,.,2,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,700만원 이상
2014,11,PN00000705,A20000705,,,전통시장,전통시장,,2014-11-01,7,재래시장,,서울,단감,,과일류,단감,단감,,5000.0,.,15,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,50,200만원 미만
2023,11,PN20150552,,직접방문,,전통시장,전통시장,,2023-11-06,2,남촌농산물도매시장인농45번상회,,인천,귤_국내산,PR1020_0139540,과일류,감귤,밀감,국내산,10000.0,,1.0,,3.0,KG,,,,,,,,,유,,,,,,,,,,15.0,0,1,50,200~299만원
2023,5,PN20150525,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-05-30,3,프라임마트,,인천,살구,PR1020_0524860,과일류,기타과일,기타과일,,4980.0,,1.0,팩,,,10.0,개입,,,,,4980.0,,유,,,,,,,,,,15.0,0,2,50,500~599만원
2022,3,PN20210936,A40210936,,,슈퍼마켓,슈퍼마켓,,2022-03-27,1,세계로마트야탑점,,경기,스위트마운틴바나나_필리핀,P,과일류,바나나,일반바나나,,4500.0,.,1,,1243,G,.,,.,,,,4,,,,,,,,,,,,21.0,.,4,40,500~599만원
2010,7,PN00000398,A20000398,,,대형마트,대형마트,,2010-07-10,7,롯데마트의왕점,,경기,바나나,,과일류,바나나,일반바나나,,5189.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,400~499만원
2014,12,PN00000649,A20000649,,,슈퍼마켓,기업형슈퍼마켓,,2014-12-14,1,농협하나로클럽양재점,,서울,감귤_국내산_,,과일류,감귤,밀감,,5050.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2017,3,PN00000197,A20000197,,,슈퍼마켓,기업형슈퍼마켓,,2017-03-25,7,롯데슈퍼G중동점,,경기,자몽56과,,과일류,열대과일,자몽,,6230.0,.,7,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,300~399만원
2011,7,PN00000726,A20000726,,,슈퍼마켓,슈퍼마켓,,2011-07-07,5,소형슈퍼마켓,,서울,자두,,과일류,자두,자두,,3000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2010,3,PN00001087,A20001087,,,전통시장,전통시장,,2010-03-24,4,재래시장,,서울,사과,,과일류,사과,기타사과,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,6,40,300~399만원
2022,1,PN20210486,A40210486,,,대형마트,대형마트,,2022-01-14,6,홈플러스화성향남점,,경기,블루베리_칠레_,P,과일류,베리,블루베리,,7990.0,2,1,팩,.,,.,,3,G,,,9,,,,,,,,,,,,21.0,.,4,40,300~399만원
2016,7,PN20150397,A40150397,,,전통시장,전통시장,,2016-07-19,3,전통시장,,경기,사과_국내산_,,과일류,사과,기타사과,,3000.0,.,6,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,2,60,200만원 미만
2013,12,PN00000302,A20000302,,,슈퍼마켓,기업형슈퍼마켓,,2013-12-22,1,기업형슈퍼마켓일반,,경기,파인애플슬라이스,,과일류,파인애플,파인애플,,4200.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,4,40,300~399만원
2022,3,PN20210540,A40210540,,,슈퍼마켓,슈퍼마켓,,2022-03-26,7,롯데슈퍼CS유통(주)G화곡점,,서울,농가의맥_제주스위트,P,과일류,참다래,기타키위,,10900.0,.,1,,.,,.,,.,,,,1,,,,,,,,,,,,21.0,.,3,40,700만원 이상
2016,11,PN00001154,A20001154,,,슈퍼마켓,슈퍼마켓,,2016-11-02,4,소형슈퍼마켓,,서울,귤,,과일류,감귤,밀감,,14000.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,300~399만원
2023,12,PN20150822,,직접방문,,전통시장,전통시장,,2023-12-24,1,경동시장한도상사,,서울,부사_사과_국산,PR2022_0190608,과일류,사과,후지,국내산,10000.0,,6.0,개,1906.0,G,,,,,,,,,무,,,,,,,,,,15.0,0,3,70,400~499만원
2020,9,PN00000481,A20000481,,,대형마트,대형마트,,2020-09-05,7,군포트레이더스,,경기,사과,,과일류,사과,기타사과,,19980.0,.,1,봉지,.,,12,개,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,5,50,400~499만원
2010,9,PN00000779,A20000779,,,무점포,무점포,,2010-09-01,4,노점,,없음,포도,,과일류,포도,기타포도,,18000.0,,1,박스,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,6,40,300~399만원
2021,2,PN00000686,A20000686,,,전통시장,전통시장,,2021-02-02,3,없음,S,서울,감_국내산_,P,과일류,떫은감,일반떫은감,,10000.0,.,1,,2775,G,14,개,1,G,3,KG,1.0,,,,,,8기타,기타,.,0,,,0.0,0,6,40,400~499만원
2012,8,PN00001118,A20001118,,,대형마트,대형마트,,2012-08-27,2,롯데마트구로점,,서울,복숭아,,과일류,복숭아,일반복숭아,,10500.0,,1,박스,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,50,400~499만원
2023,10,PN00000120,,직접방문,,전문점,전문점,,2023-10-07,7,경인상회,,경기,감_국산,PR1020_0087188,과일류,떫은감,일반떫은감,국내산,10000.0,,1.0,,1.0,KG,,,,,,,,,유,,,,,,,,,,0.0,0,3,60,700만원 이상
2022,2,PN00001135,A20001135,,,슈퍼마켓,슈퍼마켓,,2022-02-02,4,GS슈퍼마켓안양메가트리아점,,경기,타이백밀감,P,과일류,감귤,밀감,,7800.0,.,1,,.,,.,,2,K,,,7,,,,,,,,,,,,0.0,.,3,40,700만원 이상
2022,7,PN20210461,A40210461,,,전문점,전문점,,2022-07-07,5,과일향기,,경기,자두_국산,P,과일류,자두,자두,,15000.0,.,1,봉,1450,G,.,,.,,,,.,,1.0,,,,,,,,,,21.0,.,2,60,700만원 이상
2014,4,PN00000638,A20000638,,,슈퍼마켓,기업형슈퍼마켓,,2014-04-21,2,농협하나로클럽양재점,,서울,뜨라네배_국내산_,,과일류,배,기타배,,8300.0,.,1,팩,.,,3,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,700만원 이상
2010,5,PN00000313,A20000313,,,대형마트,대형마트,,2010-05-23,1,이마트수원점,,경기,하우스꼬마밀감,,과일류,감귤,밀감,,9980.0,,1,팩,800,G,.,,,,1,KG,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,40,200~299만원
2012,11,PN00000998,A20000998,,,전문점,전문점,,2012-11-02,6,전문점,,경기,귤,,과일류,감귤,밀감,,15000.0,,1,박스,10,KG,.,,,,10,KG,,,,,,,5전문점,전문점,,0,,,0.0,0,5,40,200만원 미만
2019,8,PN00000116,A20000116,,,슈퍼마켓,슈퍼마켓,,2019-08-28,4,진로식자재마트,,경기,딱딱한복숭아,,과일류,복숭아,일반복숭아,,3980.0,.,1,,.,,4,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2010,7,PN00000032,A20000032,,,대형마트,대형마트,,2010-07-04,1,이마트탄현점,,경기,바나나,,과일류,바나나,일반바나나,,3870.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,30,400~499만원
2017,2,PN20150003,A40150003,,,슈퍼마켓,슈퍼마켓,,2017-02-26,1,한샘마트본오점,,경기,사과특,,과일류,사과,기타사과,,9900.0,.,1,봉,.,,8,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,3,60,700만원 이상
2010,4,PN00000917,A20000917,,,대형마트,대형마트,,2010-04-11,1,그랜드백화점신촌점,,서울,비가림하우스밀감,,과일류,감귤,밀감,,4472.0,,1,봉,.,,.,,,,.,,,,,,,,7백화점,백화점,.,0,,,0.0,0,4,50,400~499만원
2013,5,PN00001031,A20001031,,,슈퍼마켓,슈퍼마켓,,2013-05-18,7,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,300~399만원
2010,1,PN00000181,A20000181,,,슈퍼마켓,슈퍼마켓,,2010-01-07,5,소형슈퍼마켓,,경기,몽키바나나,,과일류,바나나,기타바나나,,1350.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,5,30,300~399만원
2023,9,PN00000346,,직접방문,,무점포,무점포,,2023-09-11,2,무점포,,경기,성산포도_국내산,PR2023_0124578,과일류,포도,기타포도,국내산,22000.0,,1.0,,3.0,KG,,,,,,,,,무,,,,,,,,,,0.0,0,4,60,700만원 이상
2023,3,PN20210466,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-03-20,2,(주)하모니식자재마트,,경기,바나나_필리핀산,PR1020_0432336,과일류,바나나,일반바나나,,4980.0,,1.0,송이손,1200.0,G,,,,,,,4980,,유,,,,,,,,,,21.0,0,3,50,600~699만원
2016,2,PN00000333,A20000333,,,대형마트,대형마트,,2016-02-11,5,코스트코코리아일산점,,경기,델몬트바나나,,과일류,바나나,일반바나나,,2890.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,30,400~499만원
2010,11,PN00001089,A20001089,,,슈퍼마켓,슈퍼마켓,,2010-11-07,1,소형슈퍼마켓,,서울,청과류,,과일류,기타과일,기타과일,,4000.0,.,1,봉지,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,400~499만원
2014,11,PN00001019,A20001019,,,슈퍼마켓,슈퍼마켓,,2014-11-09,1,소형슈퍼마켓,,서울,단감,,과일류,단감,단감,,5000.0,.,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,600~699만원
2018,6,PN20150399,A40150399,,,슈퍼마켓,슈퍼마켓,,2018-06-01,6,월드마트(춘의점),,경기,오렌지_수입산_,,과일류,오렌지,오렌지,,5500.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,2,0,,,15.0,0,3,60,500~599만원
2018,2,PN20150408,A40150408,,,전통시장,전통시장,,2018-02-05,2,없음,,없음,사과,,과일류,사과,기타사과,,8000.0,.,1,봉,.,,.,,,,.,,,,,.,,,2전통시장,전통시장,.,0,,,15.0,0,1,50,300~399만원
2018,12,PN20150742,A40150742,,,온라인몰,인터넷구매,,2018-12-07,6,홈플러스몰,,없음,프리미엄감숙왕_필리핀산_,,과일류,바나나,일반바나나,,3990.0,.,1,,.,,8,개,,,.,,,,,.,,,6무점포,인터넷구매,1,.,,,15.0,0,1,30,200~299만원
